,Graph Mod Id,Graph Score,G1 Graph Score,Sum Graph Score
0,Original Graph,751,2111,2862
270,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-SBF -> 0to-1",603,2111,2714
271,MBF-to-Cln3 -> 0to-1 | Sic1-to-SBF -> 0to1,4095,0,4095
272,MBF-to-Cln3 -> 0to-1 | Sic1-to-SBF -> 0to-1,1148,0,1148
273,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-SBF -> -1to0",1633,0,1633
274,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-SBF -> -1to1",9683,0,9683
275,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-SBF -> 0to1",2960,0,2960
276,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-SBF -> 0to-1",547,2111,2658
277,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Cln1,2 -> 0to1",1532,0,1532
278,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Cln1,2 -> 0to-1",10425,0,10425
279,"MBF-to-Cln3 -> 0to-1 | MBF-to-Cln1,2 -> 0to1",921,0,921
280,"MBF-to-Cln3 -> 0to-1 | MBF-to-Cln1,2 -> 0to-1",6978,0,6978
281,"MBF-to-Cln3 -> 0to-1 | SBF-to-Cln1,2 -> 1to0",1627,0,1627
282,"MBF-to-Cln3 -> 0to-1 | SBF-to-Cln1,2 -> 1to-1",3588,0,3588
283,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Cln1,2 -> 0to1",4681,0,4681
284,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Cln1,2 -> 0to-1",8572,0,8572
285,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Cln1,2 -> 0to1",6993,0,6993
286,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Cln1,2 -> 0to-1",1149,0,1149
287,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Cln1,2 -> 0to1",11375,0,11375
288,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Cln1,2 -> 0to-1",988,0,988
289,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Cln1,2 -> 0to1",1041,0,1041
290,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Cln1,2 -> 0to-1",2173,0,2173
291,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Cln1,2 -> 0to1",4696,0,4696
292,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Cln1,2 -> 0to-1",7870,0,7870
293,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Cln1,2 -> 0to1",10527,0,10527
294,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Cln1,2 -> 0to-1",1094,0,1094
295,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Cln1,2 -> 0to1",11129,0,11129
296,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Cln1,2 -> 0to-1",890,0,890
297,MBF-to-Cln3 -> 0to-1 | Cln3-to-Cdh1 -> 0to1,1003,0,1003
298,MBF-to-Cln3 -> 0to-1 | Cln3-to-Cdh1 -> 0to-1,1044,0,1044
299,MBF-to-Cln3 -> 0to-1 | MBF-to-Cdh1 -> 0to1,1153,0,1153
300,MBF-to-Cln3 -> 0to-1 | MBF-to-Cdh1 -> 0to-1,1147,0,1147
301,MBF-to-Cln3 -> 0to-1 | SBF-to-Cdh1 -> 0to1,1027,0,1027
302,MBF-to-Cln3 -> 0to-1 | SBF-to-Cdh1 -> 0to-1,1040,0,1040
303,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Cdh1 -> -1to0",1015,0,1015
304,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Cdh1 -> -1to1",579,5710,6289
305,MBF-to-Cln3 -> 0to-1 | Swi5-to-Cdh1 -> 0to1,1055,0,1055
306,MBF-to-Cln3 -> 0to-1 | Swi5-to-Cdh1 -> 0to-1,2916,0,2916
307,MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Cdh1 -> 1to0,2887,0,2887
308,MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Cdh1 -> 1to-1,2909,0,2909
309,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Cdh1 -> -1to0",1144,0,1144
310,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Cdh1 -> -1to1",1219,0,1219
311,MBF-to-Cln3 -> 0to-1 | Sic1-to-Cdh1 -> 0to1,1038,0,1038
312,MBF-to-Cln3 -> 0to-1 | Sic1-to-Cdh1 -> 0to-1,2920,0,2920
313,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Cdh1 -> -1to0",1003,0,1003
314,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Cdh1 -> -1to1",505,2111,2616
315,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Cdh1 -> 0to1",1068,0,1068
316,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Cdh1 -> 0to-1",1042,0,1042
317,MBF-to-Cln3 -> 0to-1 | Cln3-to-Swi5 -> 0to1,1044,0,1044
318,MBF-to-Cln3 -> 0to-1 | Cln3-to-Swi5 -> 0to-1,4968,0,4968
319,MBF-to-Cln3 -> 0to-1 | MBF-to-Swi5 -> 0to1,4105,0,4105
320,MBF-to-Cln3 -> 0to-1 | MBF-to-Swi5 -> 0to-1,2822,0,2822
321,MBF-to-Cln3 -> 0to-1 | SBF-to-Swi5 -> 0to1,4039,0,4039
322,MBF-to-Cln3 -> 0to-1 | SBF-to-Swi5 -> 0to-1,2877,0,2877
323,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Swi5 -> 0to1",3759,0,3759
324,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Swi5 -> 0to-1",2880,0,2880
325,MBF-to-Cln3 -> 0to-1 | Cdh1-to-Swi5 -> 0to1,2917,0,2917
326,MBF-to-Cln3 -> 0to-1 | Cdh1-to-Swi5 -> 0to-1,2232,0,2232
327,MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Swi5 -> 1to0,6706,0,6706
328,MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Swi5 -> 1to-1,7911,0,7911
329,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Swi5 -> 0to1",1044,0,1044
330,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Swi5 -> 0to-1",5280,0,5280
331,MBF-to-Cln3 -> 0to-1 | Sic1-to-Swi5 -> 0to1,5316,0,5316
332,MBF-to-Cln3 -> 0to-1 | Sic1-to-Swi5 -> 0to-1,1052,0,1052
333,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Swi5 -> -1to0",1044,0,1044
334,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Swi5 -> -1to1",1044,0,1044
335,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Swi5 -> 1to0",7319,0,7319
336,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Swi5 -> 1to-1",8471,0,8471
337,MBF-to-Cln3 -> 0to-1 | Cln3-to-Cdc2014 -> 0to1,1044,0,1044
338,MBF-to-Cln3 -> 0to-1 | Cln3-to-Cdc2014 -> 0to-1,1025,0,1025
339,MBF-to-Cln3 -> 0to-1 | MBF-to-Cdc2014 -> 0to1,4785,0,4785
340,MBF-to-Cln3 -> 0to-1 | MBF-to-Cdc2014 -> 0to-1,1036,0,1036
341,MBF-to-Cln3 -> 0to-1 | SBF-to-Cdc2014 -> 0to1,4710,0,4710
342,MBF-to-Cln3 -> 0to-1 | SBF-to-Cdc2014 -> 0to-1,1016,0,1016
343,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Cdc2014 -> 0to1",4920,0,4920
344,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Cdc2014 -> 0to-1",1090,0,1090
345,MBF-to-Cln3 -> 0to-1 | Cdh1-to-Cdc2014 -> 0to1,5838,0,5838
346,MBF-to-Cln3 -> 0to-1 | Cdh1-to-Cdc2014 -> 0to-1,1014,0,1014
347,MBF-to-Cln3 -> 0to-1 | Swi5-to-Cdc2014 -> 0to1,16321,0,16321
348,MBF-to-Cln3 -> 0to-1 | Swi5-to-Cdc2014 -> 0to-1,1084,0,1084
349,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Cdc2014 -> 0to1",1104,0,1104
350,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Cdc2014 -> 0to-1",1003,0,1003
351,MBF-to-Cln3 -> 0to-1 | Sic1-to-Cdc2014 -> 0to1,7046,0,7046
352,MBF-to-Cln3 -> 0to-1 | Sic1-to-Cdc2014 -> 0to-1,1121,0,1121
353,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Cdc2014 -> 1to0",1025,0,1025
354,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Cdc2014 -> 1to-1",8045,0,8045
355,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Cdc2014 -> 1to0",1149,0,1149
356,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Cdc2014 -> 1to-1",6891,0,6891
357,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Clb5,6 -> 0to1",1487,0,1487
358,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Clb5,6 -> 0to-1",1056,0,1056
359,"MBF-to-Cln3 -> 0to-1 | MBF-to-Clb5,6 -> 1to0",4626,0,4626
360,"MBF-to-Cln3 -> 0to-1 | MBF-to-Clb5,6 -> 1to-1",4626,0,4626
361,"MBF-to-Cln3 -> 0to-1 | SBF-to-Clb5,6 -> 0to1",940,0,940
362,"MBF-to-Cln3 -> 0to-1 | SBF-to-Clb5,6 -> 0to-1",4489,0,4489
363,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Clb5,6 -> 0to1",770,0,770
364,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Clb5,6 -> 0to-1",4321,0,4321
365,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Clb5,6 -> 0to1",900,0,900
366,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Clb5,6 -> 0to-1",1069,0,1069
367,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Clb5,6 -> 0to1",8778,0,8778
368,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Clb5,6 -> 0to-1",1063,0,1063
369,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Clb5,6 -> -1to0",10994,0,10994
370,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Clb5,6 -> -1to1",17462,0,17462
371,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Clb5,6 -> -1to0",1277,0,1277
372,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Clb5,6 -> -1to1",190625,0,190625
373,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Clb5,6 -> 0to1",10587,0,10587
374,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Clb5,6 -> 0to-1",1056,0,1056
375,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Clb5,6 -> 0to1",22597,0,22597
376,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Clb5,6 -> 0to-1",1051,0,1051
377,MBF-to-Cln3 -> 0to-1 | Cln3-to-Sic1 -> 0to1,498,2111,2609
378,MBF-to-Cln3 -> 0to-1 | Cln3-to-Sic1 -> 0to-1,1519,0,1519
379,MBF-to-Cln3 -> 0to-1 | MBF-to-Sic1 -> 0to1,3625,0,3625
380,MBF-to-Cln3 -> 0to-1 | MBF-to-Sic1 -> 0to-1,933,0,933
381,MBF-to-Cln3 -> 0to-1 | SBF-to-Sic1 -> 0to1,3285,0,3285
382,MBF-to-Cln3 -> 0to-1 | SBF-to-Sic1 -> 0to-1,1047,0,1047
383,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Sic1 -> -1to0",3314,0,3314
384,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Sic1 -> -1to1",4330,0,4330
385,MBF-to-Cln3 -> 0to-1 | Cdh1-to-Sic1 -> 0to1,1042,0,1042
386,MBF-to-Cln3 -> 0to-1 | Cdh1-to-Sic1 -> 0to-1,2815,0,2815
387,MBF-to-Cln3 -> 0to-1 | Swi5-to-Sic1 -> 1to0,9748,0,9748
388,MBF-to-Cln3 -> 0to-1 | Swi5-to-Sic1 -> 1to-1,10592,0,10592
389,MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Sic1 -> 1to0,9548,0,9548
390,MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Sic1 -> 1to-1,10242,0,10242
391,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Sic1 -> -1to0",1016,0,1016
392,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Sic1 -> -1to1",2742,0,2742
393,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Sic1 -> -1to0",498,2111,2609
394,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Sic1 -> -1to1",2310,0,2310
395,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Sic1 -> 0to1",499,2111,2610
396,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Sic1 -> 0to-1",9733,0,9733
397,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Clb1,2 -> 0to1",2000,0,2000
398,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Clb1,2 -> 0to-1",507,2111,2618
399,"MBF-to-Cln3 -> 0to-1 | MBF-to-Clb1,2 -> 0to1",982,0,982
400,"MBF-to-Cln3 -> 0to-1 | MBF-to-Clb1,2 -> 0to-1",1944,0,1944
401,"MBF-to-Cln3 -> 0to-1 | SBF-to-Clb1,2 -> 0to1",1068,0,1068
402,"MBF-to-Cln3 -> 0to-1 | SBF-to-Clb1,2 -> 0to-1",1439,0,1439
403,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Clb1,2 -> 0to1",876,0,876
404,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Clb1,2 -> 0to-1",1188,0,1188
405,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Clb1,2 -> -1to0",1163,0,1163
406,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Clb1,2 -> -1to1",333,2810,3143
407,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Clb1,2 -> 0to1",8306,0,8306
408,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Clb1,2 -> 0to-1",897,0,897
409,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Clb1,2 -> -1to0",9124,0,9124
410,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Clb1,2 -> -1to1",8439,0,8439
411,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Clb1,2 -> 1to0",1700,0,1700
412,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Clb1,2 -> 1to-1",9305,0,9305
413,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Clb1,2 -> -1to0",8778,0,8778
414,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Clb1,2 -> -1to1",797,0,797
415,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Clb1,2 -> 1to0",1387,0,1387
416,"MBF-to-Cln3 -> 0to-1 | Mcm1,SFF-to-Clb1,2 -> 1to-1",2638,0,2638
417,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Mcm1,SFF -> 0to1",1044,0,1044
418,"MBF-to-Cln3 -> 0to-1 | Cln3-to-Mcm1,SFF -> 0to-1",495,2111,2606
419,"MBF-to-Cln3 -> 0to-1 | MBF-to-Mcm1,SFF -> 0to1",5414,0,5414
420,"MBF-to-Cln3 -> 0to-1 | MBF-to-Mcm1,SFF -> 0to-1",1099,0,1099
421,"MBF-to-Cln3 -> 0to-1 | SBF-to-Mcm1,SFF -> 0to1",5210,0,5210
422,"MBF-to-Cln3 -> 0to-1 | SBF-to-Mcm1,SFF -> 0to-1",642,2111,2753
423,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Mcm1,SFF -> 0to1",4946,0,4946
424,"MBF-to-Cln3 -> 0to-1 | Cln1,2-to-Mcm1,SFF -> 0to-1",621,2111,2732
425,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Mcm1,SFF -> 0to1",7049,0,7049
426,"MBF-to-Cln3 -> 0to-1 | Cdh1-to-Mcm1,SFF -> 0to-1",1077,0,1077
427,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Mcm1,SFF -> 0to1",8983,0,8983
428,"MBF-to-Cln3 -> 0to-1 | Swi5-to-Mcm1,SFF -> 0to-1",587,2111,2698
429,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Mcm1,SFF -> 0to1",34014,0,34014
430,"MBF-to-Cln3 -> 0to-1 | Cdc2014-to-Mcm1,SFF -> 0to-1",603,2111,2714
431,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Mcm1,SFF -> 1to0",1124,0,1124
432,"MBF-to-Cln3 -> 0to-1 | Clb5,6-to-Mcm1,SFF -> 1to-1",7448,0,7448
433,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Mcm1,SFF -> 0to1",9029,0,9029
434,"MBF-to-Cln3 -> 0to-1 | Sic1-to-Mcm1,SFF -> 0to-1",1133,0,1133
435,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Mcm1,SFF -> 1to0",603,2111,2714
436,"MBF-to-Cln3 -> 0to-1 | Clb1,2-to-Mcm1,SFF -> 1to-1",2654,0,2654
437,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-Cln3 -> 0to1",14770,0,14770
438,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-Cln3 -> 0to-1",11726,0,11726
439,SBF-to-Cln3 -> 0to1 | Cdh1-to-Cln3 -> 0to1,22173,0,22173
440,SBF-to-Cln3 -> 0to1 | Cdh1-to-Cln3 -> 0to-1,13960,0,13960
441,SBF-to-Cln3 -> 0to1 | Swi5-to-Cln3 -> 0to1,22221,0,22221
442,SBF-to-Cln3 -> 0to1 | Swi5-to-Cln3 -> 0to-1,11912,0,11912
443,SBF-to-Cln3 -> 0to1 | Cdc2014-to-Cln3 -> 0to1,22087,0,22087
444,SBF-to-Cln3 -> 0to1 | Cdc2014-to-Cln3 -> 0to-1,11699,0,11699
445,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-Cln3 -> 0to1",15153,0,15153
446,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-Cln3 -> 0to-1",12398,0,12398
447,SBF-to-Cln3 -> 0to1 | Sic1-to-Cln3 -> 0to1,22290,0,22290
448,SBF-to-Cln3 -> 0to1 | Sic1-to-Cln3 -> 0to-1,12247,0,12247
449,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-Cln3 -> 0to1",20675,0,20675
450,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-Cln3 -> 0to-1",11228,0,11228
451,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-Cln3 -> 0to1",21660,0,21660
452,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-Cln3 -> 0to-1",12012,0,12012
453,SBF-to-Cln3 -> 0to1 | Cln3-to-MBF -> 1to0,7742,0,7742
454,SBF-to-Cln3 -> 0to1 | Cln3-to-MBF -> 1to-1,6890,0,6890
455,SBF-to-Cln3 -> 0to1 | SBF-to-MBF -> 0to1,12049,0,12049
456,SBF-to-Cln3 -> 0to1 | SBF-to-MBF -> 0to-1,7290,0,7290
457,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-MBF -> 0to1",11946,0,11946
458,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-MBF -> 0to-1",8111,0,8111
459,SBF-to-Cln3 -> 0to1 | Cdh1-to-MBF -> 0to1,10845,0,10845
460,SBF-to-Cln3 -> 0to1 | Cdh1-to-MBF -> 0to-1,11859,0,11859
461,SBF-to-Cln3 -> 0to1 | Swi5-to-MBF -> 0to1,11148,0,11148
462,SBF-to-Cln3 -> 0to1 | Swi5-to-MBF -> 0to-1,9924,0,9924
463,SBF-to-Cln3 -> 0to1 | Cdc2014-to-MBF -> 0to1,11172,0,11172
464,SBF-to-Cln3 -> 0to1 | Cdc2014-to-MBF -> 0to-1,9929,0,9929
465,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-MBF -> 0to1",11923,0,11923
466,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-MBF -> 0to-1",10012,0,10012
467,SBF-to-Cln3 -> 0to1 | Sic1-to-MBF -> 0to1,10862,0,10862
468,SBF-to-Cln3 -> 0to1 | Sic1-to-MBF -> 0to-1,11877,0,11877
469,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-MBF -> -1to0",11986,0,11986
470,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-MBF -> -1to1",14082,0,14082
471,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-MBF -> 0to1",11971,0,11971
472,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-MBF -> 0to-1",9942,0,9942
473,SBF-to-Cln3 -> 0to1 | Cln3-to-SBF -> 1to0,565,1807,2372
474,SBF-to-Cln3 -> 0to1 | Cln3-to-SBF -> 1to-1,921,0,921
475,SBF-to-Cln3 -> 0to1 | MBF-to-SBF -> 0to1,12962,0,12962
476,SBF-to-Cln3 -> 0to1 | MBF-to-SBF -> 0to-1,1425,0,1425
477,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-SBF -> 0to1",108006,0,108006
478,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-SBF -> 0to-1",500,1407,1907
479,SBF-to-Cln3 -> 0to1 | Cdh1-to-SBF -> 0to1,203028,0,203028
480,SBF-to-Cln3 -> 0to1 | Cdh1-to-SBF -> 0to-1,8846,0,8846
481,SBF-to-Cln3 -> 0to1 | Swi5-to-SBF -> 0to1,190863,0,190863
482,SBF-to-Cln3 -> 0to1 | Swi5-to-SBF -> 0to-1,761,0,761
483,SBF-to-Cln3 -> 0to1 | Cdc2014-to-SBF -> 0to1,188415,0,188415
484,SBF-to-Cln3 -> 0to1 | Cdc2014-to-SBF -> 0to-1,553,1407,1960
485,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-SBF -> 0to1",5661,0,5661
486,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-SBF -> 0to-1",477,1407,1884
487,SBF-to-Cln3 -> 0to1 | Sic1-to-SBF -> 0to1,204211,0,204211
488,SBF-to-Cln3 -> 0to1 | Sic1-to-SBF -> 0to-1,7601,0,7601
489,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-SBF -> -1to0",107988,0,107988
490,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-SBF -> -1to1",18599,0,18599
491,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-SBF -> 0to1",21864,0,21864
492,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-SBF -> 0to-1",426,1407,1833
493,"SBF-to-Cln3 -> 0to1 | Cln3-to-Cln1,2 -> 0to1",12059,0,12059
494,"SBF-to-Cln3 -> 0to1 | Cln3-to-Cln1,2 -> 0to-1",11833,0,11833
495,"SBF-to-Cln3 -> 0to1 | MBF-to-Cln1,2 -> 0to1",11936,0,11936
496,"SBF-to-Cln3 -> 0to1 | MBF-to-Cln1,2 -> 0to-1",11452,0,11452
497,"SBF-to-Cln3 -> 0to1 | SBF-to-Cln1,2 -> 1to0",5310,0,5310
498,"SBF-to-Cln3 -> 0to1 | SBF-to-Cln1,2 -> 1to-1",7501,0,7501
499,"SBF-to-Cln3 -> 0to1 | Cdh1-to-Cln1,2 -> 0to1",13793,0,13793
500,"SBF-to-Cln3 -> 0to1 | Cdh1-to-Cln1,2 -> 0to-1",12528,0,12528
501,"SBF-to-Cln3 -> 0to1 | Swi5-to-Cln1,2 -> 0to1",14827,0,14827
502,"SBF-to-Cln3 -> 0to1 | Swi5-to-Cln1,2 -> 0to-1",12119,0,12119
503,"SBF-to-Cln3 -> 0to1 | Cdc2014-to-Cln1,2 -> 0to1",16113,0,16113
504,"SBF-to-Cln3 -> 0to1 | Cdc2014-to-Cln1,2 -> 0to-1",12085,0,12085
505,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-Cln1,2 -> 0to1",12056,0,12056
506,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-Cln1,2 -> 0to-1",12783,0,12783
507,"SBF-to-Cln3 -> 0to1 | Sic1-to-Cln1,2 -> 0to1",13806,0,13806
508,"SBF-to-Cln3 -> 0to1 | Sic1-to-Cln1,2 -> 0to-1",11635,0,11635
509,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-Cln1,2 -> 0to1",15399,0,15399
510,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-Cln1,2 -> 0to-1",12163,0,12163
511,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-Cln1,2 -> 0to1",15891,0,15891
512,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-Cln1,2 -> 0to-1",12093,0,12093
513,SBF-to-Cln3 -> 0to1 | Cln3-to-Cdh1 -> 0to1,12078,0,12078
514,SBF-to-Cln3 -> 0to1 | Cln3-to-Cdh1 -> 0to-1,12051,0,12051
515,SBF-to-Cln3 -> 0to1 | MBF-to-Cdh1 -> 0to1,12107,0,12107
516,SBF-to-Cln3 -> 0to1 | MBF-to-Cdh1 -> 0to-1,12154,0,12154
517,SBF-to-Cln3 -> 0to1 | SBF-to-Cdh1 -> 0to1,12094,0,12094
518,SBF-to-Cln3 -> 0to1 | SBF-to-Cdh1 -> 0to-1,12053,0,12053
519,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-Cdh1 -> -1to0",12036,0,12036
520,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-Cdh1 -> -1to1",11415,0,11415
521,SBF-to-Cln3 -> 0to1 | Swi5-to-Cdh1 -> 0to1,12083,0,12083
522,SBF-to-Cln3 -> 0to1 | Swi5-to-Cdh1 -> 0to-1,12973,0,12973
523,SBF-to-Cln3 -> 0to1 | Cdc2014-to-Cdh1 -> 1to0,12946,0,12946
524,SBF-to-Cln3 -> 0to1 | Cdc2014-to-Cdh1 -> 1to-1,12968,0,12968
525,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-Cdh1 -> -1to0",12100,0,12100
526,"SBF-to-Cln3 -> 0to1 | Clb5,6-to-Cdh1 -> -1to1",12134,0,12134
527,SBF-to-Cln3 -> 0to1 | Sic1-to-Cdh1 -> 0to1,12040,0,12040
528,SBF-to-Cln3 -> 0to1 | Sic1-to-Cdh1 -> 0to-1,12978,0,12978
529,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-Cdh1 -> -1to0",12112,0,12112
530,"SBF-to-Cln3 -> 0to1 | Clb1,2-to-Cdh1 -> -1to1",12334,0,12334
531,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-Cdh1 -> 0to1",12085,0,12085
532,"SBF-to-Cln3 -> 0to1 | Mcm1,SFF-to-Cdh1 -> 0to-1",12050,0,12050
533,SBF-to-Cln3 -> 0to1 | Cln3-to-Swi5 -> 0to1,8821,0,8821
534,SBF-to-Cln3 -> 0to1 | Cln3-to-Swi5 -> 0to-1,12033,0,12033
535,SBF-to-Cln3 -> 0to1 | MBF-to-Swi5 -> 0to1,8837,0,8837
536,SBF-to-Cln3 -> 0to1 | MBF-to-Swi5 -> 0to-1,11950,0,11950
537,SBF-to-Cln3 -> 0to1 | SBF-to-Swi5 -> 0to1,8573,0,8573
538,SBF-to-Cln3 -> 0to1 | SBF-to-Swi5 -> 0to-1,11994,0,11994
539,"SBF-to-Cln3 -> 0to1 | Cln1,2-to-Swi5 -> 0to1",8857,0,8857
