,Graph Mod Id,Graph Score,G1 Graph Score,Sum Graph Score
21342,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Sic1 -> 1to-1",10134,0,10134
21343,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to0",398,1207,1605
21344,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to1",2340,0,2340
21345,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to0",215,1207,1422
21346,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to1",2060,0,2060
21347,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to1",343,1207,1550
21348,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to-1",9946,0,9946
21349,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to1",139,1707,1846
21350,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to-1",209,1207,1416
21351,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: MBF-to-Clb1,2 -> 0to1",66,2107,2173
21352,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: MBF-to-Clb1,2 -> 0to-1",2164,0,2164
21353,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: SBF-to-Clb1,2 -> 0to1",107,2507,2614
21354,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: SBF-to-Clb1,2 -> 0to-1",2304,0,2304
21355,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Clb1,2 -> 0to1",102,2707,2809
21356,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Clb1,2 -> 0to-1",1840,0,1840
21357,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdh1-to-Clb1,2 -> -1to0",126,1207,1333
21358,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdh1-to-Clb1,2 -> -1to1",103,2206,2309
21359,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Swi5-to-Clb1,2 -> 0to1",8162,0,8162
21360,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Swi5-to-Clb1,2 -> 0to-1",1474,0,1474
21361,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Clb1,2 -> -1to0",8800,0,8800
21362,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Clb1,2 -> -1to1",8193,0,8193
21363,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Clb1,2 -> 1to0",2340,0,2340
21364,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Clb1,2 -> 1to-1",8404,0,8404
21365,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Sic1-to-Clb1,2 -> -1to0",8660,0,8660
21366,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Sic1-to-Clb1,2 -> -1to1",755,0,755
21367,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Clb1,2 -> 1to0",2368,0,2368
21368,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Clb1,2 -> 1to-1",6327,0,6327
21369,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln3-to-Mcm1,SFF -> 0to1",251,3807,4058
21370,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln3-to-Mcm1,SFF -> 0to-1",139,1207,1346
21371,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: MBF-to-Mcm1,SFF -> 0to1",2211,0,2211
21372,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: MBF-to-Mcm1,SFF -> 0to-1",141,1207,1348
21373,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: SBF-to-Mcm1,SFF -> 0to1",2722,0,2722
21374,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: SBF-to-Mcm1,SFF -> 0to-1",192,1207,1399
21375,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Mcm1,SFF -> 0to1",2481,0,2481
21376,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Mcm1,SFF -> 0to-1",156,1207,1363
21377,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdh1-to-Mcm1,SFF -> 0to1",6942,0,6942
21378,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdh1-to-Mcm1,SFF -> 0to-1",150,1207,1357
21379,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Swi5-to-Mcm1,SFF -> 0to1",7663,0,7663
21380,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Swi5-to-Mcm1,SFF -> 0to-1",165,1207,1372
21381,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Mcm1,SFF -> 0to1",6979,0,6979
21382,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Mcm1,SFF -> 0to-1",184,1207,1391
21383,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Mcm1,SFF -> 1to0",131,1207,1338
21384,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Mcm1,SFF -> 1to-1",6344,0,6344
21385,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Sic1-to-Mcm1,SFF -> 0to1",7573,0,7573
21386,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Sic1-to-Mcm1,SFF -> 0to-1",187,1207,1394
21387,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Mcm1,SFF -> 1to0",270,1207,1477
21388,"First: Cln1,2-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Mcm1,SFF -> 1to-1",2156,0,2156
21389,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Clb5,6 -> 0to1",2358,0,2358
21390,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Clb5,6 -> 0to-1",3136,0,3136
21391,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Clb5,6 -> 0to1",3805,0,3805
21392,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Clb5,6 -> 0to-1",3115,0,3115
21393,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Clb5,6 -> -1to0",4521,0,4521
21394,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Clb5,6 -> -1to1",10974,0,10974
21395,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Sic1-to-Clb5,6 -> -1to0",2514,0,2514
21396,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Sic1-to-Clb5,6 -> -1to1",8701,0,8701
21397,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Clb5,6 -> 0to1",4641,0,4641
21398,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Clb5,6 -> 0to-1",3029,0,3029
21399,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Clb5,6 -> 0to1",4617,0,4617
21400,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Clb5,6 -> 0to-1",3019,0,3019
21401,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln3-to-Sic1 -> 0to1",3256,0,3256
21402,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln3-to-Sic1 -> 0to-1",2768,0,2768
21403,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: MBF-to-Sic1 -> 0to1",2721,0,2721
21404,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: MBF-to-Sic1 -> 0to-1",2715,0,2715
21405,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: SBF-to-Sic1 -> 0to1",2551,0,2551
21406,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: SBF-to-Sic1 -> 0to-1",2864,0,2864
21407,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Sic1 -> -1to0",2615,0,2615
21408,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Sic1 -> -1to1",3845,0,3845
21409,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Sic1 -> 0to1",3194,0,3194
21410,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Sic1 -> 0to-1",4175,0,4175
21411,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Sic1 -> 1to0",8020,0,8020
21412,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Sic1 -> 1to-1",9064,0,9064
21413,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Sic1 -> 1to0",7615,0,7615
21414,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Sic1 -> 1to-1",7998,0,7998
21415,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Sic1 -> -1to0",3269,0,3269
21416,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Sic1 -> -1to1",4525,0,4525
21417,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Sic1 -> -1to0",3011,0,3011
21418,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Sic1 -> -1to1",4146,0,4146
21419,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Sic1 -> 0to1",3019,0,3019
21420,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Sic1 -> 0to-1",7986,0,7986
21421,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln3-to-Clb1,2 -> 0to1",2109,0,2109
21422,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln3-to-Clb1,2 -> 0to-1",3519,0,3519
21423,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: MBF-to-Clb1,2 -> 0to1",689,5711,6400
21424,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: MBF-to-Clb1,2 -> 0to-1",3965,0,3965
21425,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: SBF-to-Clb1,2 -> 0to1",159,5307,5466
21426,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: SBF-to-Clb1,2 -> 0to-1",4190,0,4190
21427,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Clb1,2 -> 0to1",123,4807,4930
21428,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Clb1,2 -> 0to-1",3802,0,3802
21429,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Clb1,2 -> -1to0",2425,0,2425
21430,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Clb1,2 -> -1to1",2086,0,2086
21431,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Clb1,2 -> 0to1",7361,0,7361
21432,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Clb1,2 -> 0to-1",3639,0,3639
21433,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Clb1,2 -> -1to0",8308,0,8308
21434,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Clb1,2 -> -1to1",7571,0,7571
21435,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Clb1,2 -> 1to0",3709,0,3709
21436,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Clb1,2 -> 1to-1",4343,0,4343
21437,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Sic1-to-Clb1,2 -> -1to0",7722,0,7722
21438,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Sic1-to-Clb1,2 -> -1to1",1054,0,1054
21439,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Clb1,2 -> 1to0",4249,0,4249
21440,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Clb1,2 -> 1to-1",4704,0,4704
21441,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln3-to-Mcm1,SFF -> 0to1",2938,0,2938
21442,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln3-to-Mcm1,SFF -> 0to-1",3098,0,3098
21443,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: MBF-to-Mcm1,SFF -> 0to1",3966,0,3966
21444,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: MBF-to-Mcm1,SFF -> 0to-1",3333,0,3333
21445,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: SBF-to-Mcm1,SFF -> 0to1",3905,0,3905
21446,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: SBF-to-Mcm1,SFF -> 0to-1",3490,0,3490
21447,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Mcm1,SFF -> 0to1",3603,0,3603
21448,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Mcm1,SFF -> 0to-1",3465,0,3465
21449,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Mcm1,SFF -> 0to1",7403,0,7403
21450,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Mcm1,SFF -> 0to-1",3191,0,3191
21451,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Mcm1,SFF -> 0to1",8260,0,8260
21452,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Swi5-to-Mcm1,SFF -> 0to-1",3245,0,3245
21453,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Mcm1,SFF -> 0to1",7904,0,7904
21454,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Mcm1,SFF -> 0to-1",3260,0,3260
21455,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Mcm1,SFF -> 1to0",3425,0,3425
21456,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Mcm1,SFF -> 1to-1",7314,0,7314
21457,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Sic1-to-Mcm1,SFF -> 0to1",8284,0,8284
21458,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Sic1-to-Mcm1,SFF -> 0to-1",3295,0,3295
21459,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Mcm1,SFF -> 1to0",3185,0,3185
21460,"First: Cln1,2-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Mcm1,SFF -> 1to-1",4034,0,4034
21461,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Clb5,6 -> 0to1",5839,0,5839
21462,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Clb5,6 -> 0to-1",587,2409,2996
21463,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Clb5,6 -> -1to0",573,2409,2982
21464,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Clb5,6 -> -1to1",11326,0,11326
21465,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Sic1-to-Clb5,6 -> -1to0",7521,0,7521
21466,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Sic1-to-Clb5,6 -> -1to1",9420,0,9420
21467,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Clb5,6 -> 0to1",541,2409,2950
21468,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Clb5,6 -> 0to-1",587,2409,2996
21469,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Clb5,6 -> 0to1",1648,0,1648
21470,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Clb5,6 -> 0to-1",559,2409,2968
21471,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln3-to-Sic1 -> 0to1",571,2509,3080
21472,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln3-to-Sic1 -> 0to-1",559,2609,3168
21473,"First: Cdh1-to-Clb5,6 -> 0to1, Second: MBF-to-Sic1 -> 0to1",1443,0,1443
21474,"First: Cdh1-to-Clb5,6 -> 0to1, Second: MBF-to-Sic1 -> 0to-1",554,2507,3061
21475,"First: Cdh1-to-Clb5,6 -> 0to1, Second: SBF-to-Sic1 -> 0to1",1399,0,1399
21476,"First: Cdh1-to-Clb5,6 -> 0to1, Second: SBF-to-Sic1 -> 0to-1",447,2309,2756
21477,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Sic1 -> -1to0",1385,0,1385
21478,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Sic1 -> -1to1",8980,0,8980
21479,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdh1-to-Sic1 -> 0to1",610,2909,3519
21480,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdh1-to-Sic1 -> 0to-1",7585,0,7585
21481,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Sic1 -> 1to0",10164,0,10164
21482,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Sic1 -> 1to-1",12047,0,12047
21483,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Sic1 -> 1to0",9964,0,9964
21484,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Sic1 -> 1to-1",11958,0,11958
21485,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to0",623,2409,3032
21486,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to1",5901,0,5901
21487,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to0",571,2409,2980
21488,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to1",4587,0,4587
21489,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to1",587,2409,2996
21490,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to-1",10113,0,10113
21491,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to1",437,2909,3346
21492,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to-1",655,2409,3064
21493,"First: Cdh1-to-Clb5,6 -> 0to1, Second: MBF-to-Clb1,2 -> 0to1",534,4409,4943
21494,"First: Cdh1-to-Clb5,6 -> 0to1, Second: MBF-to-Clb1,2 -> 0to-1",1990,0,1990
21495,"First: Cdh1-to-Clb5,6 -> 0to1, Second: SBF-to-Clb1,2 -> 0to1",71,4105,4176
21496,"First: Cdh1-to-Clb5,6 -> 0to1, Second: SBF-to-Clb1,2 -> 0to-1",2347,0,2347
21497,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Clb1,2 -> 0to1",67,4005,4072
21498,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Clb1,2 -> 0to-1",1992,0,1992
21499,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdh1-to-Clb1,2 -> -1to0",474,2409,2883
21500,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdh1-to-Clb1,2 -> -1to1",495,3209,3704
21501,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Clb1,2 -> 0to1",8299,0,8299
21502,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Clb1,2 -> 0to-1",1490,0,1490
21503,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Clb1,2 -> -1to0",9093,0,9093
21504,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Clb1,2 -> -1to1",8575,0,8575
21505,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Clb1,2 -> 1to0",2155,0,2155
21506,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Clb1,2 -> 1to-1",8405,0,8405
21507,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Sic1-to-Clb1,2 -> -1to0",8700,0,8700
21508,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Sic1-to-Clb1,2 -> -1to1",851,0,851
21509,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Clb1,2 -> 1to0",2166,0,2166
21510,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Mcm1,SFF-to-Clb1,2 -> 1to-1",6123,0,6123
21511,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln3-to-Mcm1,SFF -> 0to1",559,4209,4768
21512,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln3-to-Mcm1,SFF -> 0to-1",535,2409,2944
21513,"First: Cdh1-to-Clb5,6 -> 0to1, Second: MBF-to-Mcm1,SFF -> 0to1",2845,0,2845
21514,"First: Cdh1-to-Clb5,6 -> 0to1, Second: MBF-to-Mcm1,SFF -> 0to-1",576,2409,2985
21515,"First: Cdh1-to-Clb5,6 -> 0to1, Second: SBF-to-Mcm1,SFF -> 0to1",2677,0,2677
21516,"First: Cdh1-to-Clb5,6 -> 0to1, Second: SBF-to-Mcm1,SFF -> 0to-1",751,2409,3160
21517,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Mcm1,SFF -> 0to1",2245,0,2245
21518,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cln1,2-to-Mcm1,SFF -> 0to-1",731,2409,3140
21519,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdh1-to-Mcm1,SFF -> 0to1",6511,0,6511
21520,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdh1-to-Mcm1,SFF -> 0to-1",543,2409,2952
21521,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Mcm1,SFF -> 0to1",7661,0,7661
21522,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Swi5-to-Mcm1,SFF -> 0to-1",646,2409,3055
21523,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Mcm1,SFF -> 0to1",7359,0,7359
21524,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Cdc2014-to-Mcm1,SFF -> 0to-1",678,2409,3087
21525,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Mcm1,SFF -> 1to0",632,2409,3041
21526,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb5,6-to-Mcm1,SFF -> 1to-1",6420,0,6420
21527,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Sic1-to-Mcm1,SFF -> 0to1",7644,0,7644
21528,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Sic1-to-Mcm1,SFF -> 0to-1",642,2409,3051
21529,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Mcm1,SFF -> 1to0",645,2409,3054
21530,"First: Cdh1-to-Clb5,6 -> 0to1, Second: Clb1,2-to-Mcm1,SFF -> 1to-1",2436,0,2436
21531,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Swi5-to-Clb5,6 -> 0to1",4700,0,4700
21532,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Swi5-to-Clb5,6 -> 0to-1",782,0,782
21533,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Clb5,6 -> -1to0",8352,0,8352
21534,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Clb5,6 -> -1to1",11529,0,11529
21535,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Sic1-to-Clb5,6 -> -1to0",861,0,861
21536,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Sic1-to-Clb5,6 -> -1to1",926,0,926
21537,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Clb5,6 -> 0to1",8840,0,8840
21538,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Clb5,6 -> 0to-1",776,0,776
21539,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Clb5,6 -> 0to1",8534,0,8534
21540,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Clb5,6 -> 0to-1",776,0,776
21541,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cln3-to-Sic1 -> 0to1",776,0,776
21542,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cln3-to-Sic1 -> 0to-1",776,0,776
21543,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: MBF-to-Sic1 -> 0to1",2692,0,2692
21544,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: MBF-to-Sic1 -> 0to-1",886,0,886
21545,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: SBF-to-Sic1 -> 0to1",2593,0,2593
21546,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: SBF-to-Sic1 -> 0to-1",752,0,752
21547,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Sic1 -> -1to0",2619,0,2619
21548,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cln1,2-to-Sic1 -> -1to1",3948,0,3948
21549,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Sic1 -> 0to1",800,0,800
21550,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cdh1-to-Sic1 -> 0to-1",2640,0,2640
21551,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Swi5-to-Sic1 -> 1to0",8594,0,8594
21552,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Swi5-to-Sic1 -> 1to-1",9176,0,9176
21553,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Sic1 -> 1to0",8337,0,8337
21554,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cdc2014-to-Sic1 -> 1to-1",8324,0,8324
21555,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Sic1 -> -1to0",821,0,821
21556,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Clb5,6-to-Sic1 -> -1to1",2698,0,2698
21557,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Sic1 -> -1to0",776,0,776
21558,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Clb1,2-to-Sic1 -> -1to1",2631,0,2631
21559,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Sic1 -> 0to1",776,0,776
21560,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Mcm1,SFF-to-Sic1 -> 0to-1",8576,0,8576
21561,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cln3-to-Clb1,2 -> 0to1",576,2211,2787
21562,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: Cln3-to-Clb1,2 -> 0to-1",960,0,960
21563,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: MBF-to-Clb1,2 -> 0to1",694,5711,6405
21564,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: MBF-to-Clb1,2 -> 0to-1",1237,0,1237
21565,"First: Cdh1-to-Clb5,6 -> 0to-1, Second: SBF-to-Clb1,2 -> 0to1",172,5207,5379
